SBA Physical Declaration Number,SBA EIDL Declaration Number,SBA Disaster Number,Damaged Property City Name,Damaged Property Zip Code,Damaged Property County/Parish Name,Total Verified Loss,Verified Loss Real Estate,Verified Loss Content,Total Approved Loan Amount,Approved Amount Real Estate,Approved Amount Content,Approved Amount EIDL,Year,State
11264,11265.0,IA-00015,PERRY,50220.0,DALLAS,5615.0,5615.0,0.0,0.0,0.0,0.0,0.0,2008,Iowa
11264,11265.0,IA-00015,PLEASANT HILL,50327.0,POLK,1800.0,0.0,1800.0,0.0,0.0,0.0,0.0,2008,Iowa
11264,11265.0,IA-00015,PRAIRIE CITY,50228.0,JASPER,43804.0,37804.0,6000.0,0.0,0.0,0.0,0.0,2008,Iowa
11264,11265.0,IA-00015,RED OAK,51566.0,MONTGOMERY,11740.0,11740.0,0.0,0.0,0.0,0.0,0.0,2008,Iowa
11264,11265.0,IA-00015,RIVERSIDE,52327.0,WASHINGTON,48280.0,47480.0,800.0,0.0,0.0,0.0,0.0,2008,Iowa
11264,11265.0,IA-00015,ROBINS,52328.0,LINN,84177.0,27347.0,56830.0,140700.0,9600.0,47200.0,83900.0,2008,Iowa
11264,11265.0,IA-00015,ROCKFORD,50468.0,FLOYD,37148.0,9198.0,27950.0,0.0,0.0,0.0,0.0,2008,Iowa
11264,11265.0,IA-00015,SHELL ROCK,50670.0,BUTLER,29699.0,21599.0,8100.0,22600.0,21600.0,1000.0,0.0,2008,Iowa
11264,11265.0,IA-00015,SHELLSBURG,52332.0,BENTON,32631.0,21510.0,11121.0,15900.0,0.0,0.0,15900.0,2008,Iowa
11264,11265.0,IA-00015,SHENANDOAH,51601.0,PAGE,0.0,0.0,0.0,30000.0,0.0,0.0,30000.0,2008,Iowa
11264,11265.0,IA-00015,SPILLVILLE,52168.0,WINNESHIEK,160667.0,134802.0,25865.0,0.0,0.0,0.0,0.0,2008,Iowa
11264,11265.0,IA-00015,ST. CHARLES,50240.0,MADISON,95707.0,93457.0,2250.0,95500.0,93500.0,2000.0,0.0,2008,Iowa
11264,11265.0,IA-00015,STORY CITY,50248.0,STORY,36896.0,20196.0,16700.0,48500.0,20200.0,16700.0,11600.0,2008,Iowa
11264,11265.0,IA-00015,TIPTON,52772.0,CEDAR,171277.0,134958.0,36319.0,48100.0,0.0,0.0,48100.0,2008,Iowa
11264,11265.0,IA-00015,TOLEDO,52342.0,TAMA,17994.0,17994.0,0.0,36500.0,18000.0,0.0,18500.0,2008,Iowa
11264,11265.0,IA-00015,TRAER,50675.0,TAMA,679423.0,664425.0,14998.0,460600.0,398000.0,15000.0,47600.0,2008,Iowa
11264,11265.0,IA-00015,TRURO,50257.0,MADISON,59695.0,18470.0,41225.0,0.0,0.0,0.0,0.0,2008,Iowa
11264,11265.0,IA-00015,VINTON,52349.0,BENTON,369298.0,242671.0,126627.0,347700.0,86500.0,40800.0,220400.0,2008,Iowa
11264,11265.0,IA-00015,W DES MOINES,50265.0,POLK,68102.0,52702.0,15400.0,0.0,0.0,0.0,0.0,2008,Iowa
11264,11265.0,IA-00015,WADENA,52169.0,FAYETTE,13505.0,13505.0,0.0,0.0,0.0,0.0,0.0,2008,Iowa
11264,11265.0,IA-00015,WAPELLO,52653.0,LOUISA,96578.0,94678.0,1900.0,0.0,0.0,0.0,0.0,2008,Iowa
11264,11265.0,IA-00015,WATERLOO,50701.0,BLACK HAWK,3340265.0,2453549.0,886716.0,1857900.0,1342200.0,386300.0,129400.0,2008,Iowa
11264,11265.0,IA-00015,WATERLOO,50702.0,BLACK HAWK,771898.0,351862.0,420036.0,655100.0,222900.0,278300.0,153900.0,2008,Iowa
11264,11265.0,IA-00015,WATERLOO,50703.0,BLACK HAWK,1720815.0,1284248.0,436567.0,1445000.0,857600.0,357600.0,229800.0,2008,Iowa
11264,11265.0,IA-00015,WATERLOO,50704.0,BLACK HAWK,159225.0,155625.0,3600.0,159300.0,155700.0,3600.0,0.0,2008,Iowa
11264,11265.0,IA-00015,WATKINS,52354.0,BENTON,0.0,0.0,0.0,166800.0,0.0,0.0,166800.0,2008,Iowa
11264,11265.0,IA-00015,WAVERLY,50677.0,BREMER,2291117.0,1830717.0,460400.0,775500.0,584000.0,124300.0,67200.0,2008,Iowa
11264,11265.0,IA-00015,WEBSTER CITY,50595.0,HAMILTON,68477.0,61762.0,6715.0,190400.0,37900.0,6700.0,145800.0,2008,Iowa
11264,11265.0,IA-00015,WEST BRANCH,52358.0,CEDAR,0.0,0.0,0.0,21600.0,0.0,0.0,21600.0,2008,Iowa
11264,11265.0,IA-00015,WEST DES MOINES,50265.0,POLK,165307.0,145533.0,19774.0,14000.0,0.0,14000.0,0.0,2008,Iowa
12279,12280.0,IA-00024,ALBIA,52531.0,MONROE,87200.0,87200.0,0.0,0.0,0.0,0.0,0.0,2010,Iowa
12279,12280.0,IA-00024,ALGONA,50511.0,KOSSUTH,0.0,0.0,0.0,312000.0,0.0,0.0,312000.0,2010,Iowa
12279,12280.0,IA-00024,AMES,50010.0,STORY,1236659.0,1097612.0,139047.0,348300.0,216300.0,72200.0,59800.0,2010,Iowa
12279,12280.0,IA-00024,AMES,50014.0,STORY,47435.0,42355.0,5080.0,14000.0,14000.0,0.0,0.0,2010,Iowa
12279,12280.0,IA-00024,ANKENY,50021.0,POLK,150991.0,111791.0,39200.0,0.0,0.0,0.0,0.0,2010,Iowa
12279,12280.0,IA-00024,ANKENY,50023.0,POLK,11444.0,11444.0,0.0,0.0,0.0,0.0,0.0,2010,Iowa
12279,12280.0,IA-00024,CAMBRIDGE,50046.0,STORY,199177.0,183138.0,16039.0,0.0,0.0,0.0,0.0,2010,Iowa
12279,12280.0,IA-00024,CENTERVILLE,52544.0,APPANOOSE,248069.0,248069.0,0.0,182000.0,182000.0,0.0,0.0,2010,Iowa
12279,12280.0,IA-00024,CHEROKEE,51012.0,CHEROKEE,125474.0,104304.0,21170.0,123900.0,77800.0,13900.0,32200.0,2010,Iowa
12279,12280.0,IA-00024,CLARION,50525.0,WRIGHT,54297.0,39332.0,14965.0,0.0,0.0,0.0,0.0,2010,Iowa
12279,12280.0,IA-00024,CLARION,50533.0,WRIGHT,17782.0,16182.0,1600.0,18400.0,16200.0,1600.0,600.0,2010,Iowa
12279,12280.0,IA-00024,COLFAX,50054.0,JASPER,2297411.0,1825259.0,472152.0,978900.0,661400.0,308000.0,9500.0,2010,Iowa
12279,12280.0,IA-00024,CRESTON,50801.0,UNION,66444.0,66444.0,0.0,82500.0,58700.0,0.0,23800.0,2010,Iowa
12279,12280.0,IA-00024,DAYTON,50530.0,WEBSTER,4455.0,0.0,4455.0,4500.0,0.0,4500.0,0.0,2010,Iowa
12279,12280.0,IA-00024,DELHI,52223.0,DELAWARE,915858.0,583493.0,332365.0,389700.0,72200.0,261700.0,55800.0,2010,Iowa
12279,12280.0,IA-00024,DES MOINE,50316.0,POLK,5043.0,5043.0,0.0,0.0,0.0,0.0,0.0,2010,Iowa
12279,12280.0,IA-00024,DES MOINES,50310.0,POLK,79499.0,77299.0,2200.0,43300.0,43300.0,0.0,0.0,2010,Iowa
12279,12280.0,IA-00024,DES MOINES,50313.0,POLK,90118.0,90118.0,0.0,90200.0,90200.0,0.0,0.0,2010,Iowa
12279,12280.0,IA-00024,DES MOINES,50315.0,POLK,3247.0,773.0,2474.0,0.0,0.0,0.0,0.0,2010,Iowa
12279,12280.0,IA-00024,DES MOINES,50317.0,POLK,228624.0,218624.0,10000.0,211800.0,200300.0,10000.0,1500.0,2010,Iowa
12279,12280.0,IA-00024,DES MOINES,50320.0,POLK,70713.0,45644.0,25069.0,0.0,0.0,0.0,0.0,2010,Iowa
12279,12280.0,IA-00024,DUBUQUE,52001.0,DUBUQUE,1789.0,0.0,1789.0,4600.0,0.0,1800.0,2800.0,2010,Iowa
12279,12280.0,IA-00024,DUBUQUE,52002.0,DUBUQUE,3074.0,3074.0,0.0,48100.0,3100.0,0.0,45000.0,2010,Iowa
12279,12280.0,IA-00024,DUNCOMBE,50532.0,WEBSTER,18738.0,18738.0,0.0,18800.0,18800.0,0.0,0.0,2010,Iowa
12279,12280.0,IA-00024,DYERSVILLE,52040.0,DUBUQUE,3570.0,3570.0,0.0,3600.0,3600.0,0.0,0.0,2010,Iowa
12279,12280.0,IA-00024,EAGLE GROVE,50533.0,WRIGHT,82456.0,75656.0,6800.0,0.0,0.0,0.0,0.0,2010,Iowa
12279,12280.0,IA-00024,EDDYVILLE,52553.0,MONROE,12124.0,12124.0,0.0,52100.0,12200.0,0.0,39900.0,2010,Iowa
12279,12280.0,IA-00024,FORT DODGE,50501.0,WEBSTER,19931.0,19931.0,0.0,15100.0,15100.0,0.0,0.0,2010,Iowa
12279,12280.0,IA-00024,FORT MADISON,52627.0,LEE,26070.0,26070.0,0.0,0.0,0.0,0.0,0.0,2010,Iowa
12279,12280.0,IA-00024,GEORGE,51237.0,LYON,141343.0,104413.0,36930.0,72100.0,1700.0,26400.0,44000.0,2010,Iowa
12279,12280.0,IA-00024,GOLDFIELD,50542.0,WRIGHT,12236.0,12236.0,0.0,12300.0,12300.0,0.0,0.0,2010,Iowa
12279,12280.0,IA-00024,GOWRIE,50543.0,CALHOUN,8777.0,8777.0,0.0,0.0,0.0,0.0,0.0,2010,Iowa
12279,12280.0,IA-00024,HAMPTON,50441.0,FRANKLIN,17442.0,17042.0,400.0,17500.0,17100.0,400.0,0.0,2010,Iowa
12279,12280.0,IA-00024,HARTLEY,51346.0,OBRIEN,140003.0,140003.0,0.0,100000.0,87000.0,0.0,13000.0,2010,Iowa
12279,12280.0,IA-00024,HAWARDEN,51023.0,SIOUX,46949.0,9986.0,36963.0,90000.0,0.0,37000.0,53000.0,2010,Iowa
12279,12280.0,IA-00024,INDIANOLA,50125.0,WARREN,52086.0,52086.0,0.0,52100.0,52100.0,0.0,0.0,2010,Iowa
12279,12280.0,IA-00024,KEOKUK,52632.0,LEE,143404.0,136904.0,6500.0,39100.0,39100.0,0.0,0.0,2010,Iowa
12279,12280.0,IA-00024,KNOXVILLE,50138.0,MARION,24297.0,24297.0,0.0,20900.0,20900.0,0.0,0.0,2010,Iowa
12279,12280.0,IA-00024,LORIMOR,50149.0,UNION,10193.0,10018.0,175.0,0.0,0.0,0.0,0.0,2010,Iowa
12279,12280.0,IA-00024,MANCHESTER,52057.0,DELAWARE,55685.0,31950.0,23735.0,56400.0,29400.0,20200.0,6800.0,2010,Iowa
12279,12280.0,IA-00024,MAQUOKETA,52060.0,JACKSON,74661.0,61761.0,12900.0,50000.0,37100.0,12900.0,0.0,2010,Iowa
12279,12280.0,IA-00024,MAURICE,51036.0,SIOUX,416797.0,328583.0,88214.0,0.0,0.0,0.0,0.0,2010,Iowa
12279,12280.0,IA-00024,MONTICELLO,52310.0,JONES,68335.0,68335.0,0.0,0.0,0.0,0.0,0.0,2010,Iowa
12279,12280.0,IA-00024,MORAVIA,52571.0,APPANOOSE,0.0,0.0,0.0,50000.0,0.0,0.0,50000.0,2010,Iowa
12279,12280.0,IA-00024,MYSTIC,52574.0,APPANOOSE,6008.0,0.0,6008.0,4300.0,0.0,4300.0,0.0,2010,Iowa
12279,12280.0,IA-00024,NEWTON,50208.0,JASPER,29201.0,29201.0,0.0,29200.0,29200.0,0.0,0.0,2010,Iowa
12279,12280.0,IA-00024,OELWEIN,50662.0,FAYETTE,101143.0,101143.0,0.0,3000.0,3000.0,0.0,0.0,2010,Iowa
12279,12280.0,IA-00024,OSKALOOSA,52577.0,MAHASKA,14339.0,14339.0,0.0,0.0,0.0,0.0,0.0,2010,Iowa
12279,12280.0,IA-00024,OTTUMWA,52501.0,WAPELLO,265452.0,258812.0,6640.0,49600.0,49600.0,0.0,0.0,2010,Iowa
12279,12280.0,IA-00024,PANAMA,51562.0,SHELBY,47960.0,47960.0,0.0,14000.0,14000.0,0.0,0.0,2010,Iowa
12279,12280.0,IA-00024,PELLA,50219.0,MAHASKA,1224.0,1224.0,0.0,0.0,0.0,0.0,0.0,2010,Iowa
12279,12280.0,IA-00024,PLEASANT HILL,50327.0,POLK,29674.0,29674.0,0.0,0.0,0.0,0.0,0.0,2010,Iowa
12279,12280.0,IA-00024,SHELDON,51201.0,OBRIEN,92855.0,92855.0,0.0,0.0,0.0,0.0,0.0,2010,Iowa
12279,12280.0,IA-00024,STORY CITY,50248.0,STORY,47676.0,47676.0,0.0,0.0,0.0,0.0,0.0,2010,Iowa
12279,12280.0,IA-00024,STRATFORD,50249.0,HAMILTON,33419.0,17749.0,15670.0,21800.0,7800.0,14000.0,0.0,2010,Iowa
12279,12280.0,IA-00024,STRATFORD,50524.0,HAMILTON,14930.0,0.0,14930.0,0.0,0.0,0.0,0.0,2010,Iowa
12279,12280.0,IA-00024,Toledo,52342.0,TAMA,0.0,0.0,0.0,10900.0,0.0,0.0,10900.0,2010,Iowa
12279,12280.0,IA-00024,WATERLOO,50701.0,BLACK HAWK,10866.0,10866.0,0.0,0.0,0.0,0.0,0.0,2010,Iowa
12279,12280.0,IA-00024,WATERLOO,50702.0,BLACK HAWK,275417.0,270467.0,4950.0,0.0,0.0,0.0,0.0,2010,Iowa
12279,12280.0,IA-00024,WEBSTER CITY,50595.0,HAMILTON,101164.0,101164.0,0.0,130200.0,101200.0,0.0,29000.0,2010,Iowa
12279,12280.0,IA-00024,WEST DES MOINES,50265.0,POLK,256060.0,256060.0,0.0,0.0,0.0,0.0,0.0,2010,Iowa
12541,12542.0,IA-00030,MAPLETON,51034.0,MONONA,682067.0,678867.0,3200.0,532600.0,521000.0,3200.0,8400.0,2011,Iowa
12541,12542.0,IA-00030,VARINA,50593.0,POCAHONTAS,68994.0,68994.0,0.0,60800.0,60800.0,0.0,0.0,2011,Iowa
12734,12735.0,IA-00035,DUBUQUE,52002.0,DUBUQUE,0.0,0.0,0.0,100000.0,0.0,0.0,100000.0,2011,Iowa
12734,12735.0,IA-00035,DUBUQUE,52003.0,DUBUQUE,599279.0,493603.0,105676.0,616100.0,462600.0,105700.0,47800.0,2011,Iowa
12756,12757.0,SD-00042,SIOUX CITY,51103.0,WOODBURY,0.0,0.0,0.0,985200.0,0.0,0.0,985200.0,2011,Iowa
12895,12896.0,IA-00033,COUNCIL BLUFFS,51501.0,POTTAWATTAMIE,1380716.0,1232560.0,148156.0,749000.0,601100.0,147900.0,0.0,2012,Iowa
12895,12896.0,IA-00033,COUNCIL BLUFFS,51503.0,POTTAWATTAMIE,174307.0,170332.0,3975.0,171600.0,170400.0,600.0,600.0,2012,Iowa
12895,12896.0,IA-00033,CRESCENT,51526.0,POTTAWATTAMIE,273030.0,249826.0,23204.0,0.0,0.0,0.0,0.0,2012,Iowa
12895,12896.0,IA-00033,HAMBURG,51640.0,FREMONT,33273.0,31473.0,1800.0,0.0,0.0,0.0,0.0,2012,Iowa
12895,12896.0,IA-00033,Mondamin,51557.0,HARRISON,0.0,0.0,0.0,32000.0,0.0,0.0,32000.0,2012,Iowa
12895,12896.0,IA-00033,PACIFIC JUNCTION,51561.0,MILLS,210211.0,207193.0,3018.0,0.0,0.0,0.0,0.0,2012,Iowa
12895,12896.0,IA-00033,PERCIVAL,51648.0,FREMONT,123424.0,112574.0,10850.0,1500.0,0.0,1500.0,0.0,2012,Iowa
12895,12896.0,IA-00033,TABOR,51653.0,FREMONT,28958.0,28958.0,0.0,0.0,0.0,0.0,0.0,2012,Iowa
12895,12896.0,IA-00033,THURMAN,51654.0,FREMONT,57234.0,55634.0,1600.0,0.0,0.0,0.0,0.0,2012,Iowa
14045,14046.0,IA-00058,ROCK RAPIDS,51246.0,LYON,453694.0,444805.0,8889.0,8900.0,0.0,8900.0,0.0,2014,Iowa
14045,14046.0,IA-00058,ROCK VALLEY,51247.0,SIOUX,161348.0,130635.0,30713.0,107000.0,70500.0,28400.0,8100.0,2014,Iowa
14056,14057.0,SD-00064,ROCK VALLEY,51247.0,SIOUX,395314.0,312724.0,82590.0,395400.0,312800.0,82600.0,0.0,2014,Iowa
14066,14067.0,IA-00060,CEDAR RAPIDS,52402.0,LINN,109883.0,93141.0,16742.0,96700.0,79900.0,16800.0,0.0,2014,Iowa
14066,14067.0,IA-00060,CEDAR RAPIDS,52405.0,LINN,60324.0,53924.0,6400.0,64000.0,54000.0,6400.0,3600.0,2014,Iowa
14066,14067.0,IA-00060,FAIRFAX,52228.0,LINN,140790.0,105735.0,35055.0,14000.0,0.0,14000.0,0.0,2014,Iowa
11288,11289.0,WI-00013,ALLENTON,53002.0,WASHINGTON,14333.0,14333.0,0.0,9500.0,9500.0,0.0,0.0,2008,Wisconsin
11288,11289.0,WI-00013,AVOCA,53506.0,IOWA,170861.0,147721.0,23140.0,104200.0,87700.0,16500.0,0.0,2008,Wisconsin
11288,11289.0,WI-00013,BARABOO,53913.0,SAUK,622854.0,487655.0,135199.0,450200.0,234800.0,115400.0,100000.0,2008,Wisconsin
11288,11289.0,WI-00013,BEAVER DAM,53916.0,DODGE,454515.0,371477.0,83038.0,9700.0,9700.0,0.0,0.0,2008,Wisconsin
11288,11289.0,WI-00013,BELOIT,53511.0,ROCK,322451.0,287508.0,34943.0,332400.0,153300.0,7500.0,171600.0,2008,Wisconsin
11288,11289.0,WI-00013,BERLIN,54923.0,GREEN LAKE,3029.0,3029.0,0.0,0.0,0.0,0.0,0.0,2008,Wisconsin
11288,11289.0,WI-00013,BLOOMINGTON,53804.0,GRANT,300.0,0.0,300.0,0.0,0.0,0.0,0.0,2008,Wisconsin
11288,11289.0,WI-00013,BRILLION,54110.0,CALUMET,18071.0,18071.0,0.0,0.0,0.0,0.0,0.0,2008,Wisconsin
11288,11289.0,WI-00013,CAMBRIA,53923.0,COLUMBIA,10680.0,10680.0,0.0,0.0,0.0,0.0,0.0,2008,Wisconsin
11288,11289.0,WI-00013,CAMP DOUGLAS,54618.0,JUNEAU,27303.0,27303.0,0.0,0.0,0.0,0.0,0.0,2008,Wisconsin
11288,11289.0,WI-00013,CEDAR GROVE,53013.0,SHEBOYGAN,54897.0,51597.0,3300.0,0.0,0.0,0.0,0.0,2008,Wisconsin
11288,11289.0,WI-00013,CHASEBURG,54621.0,VERNON,38914.0,21144.0,17770.0,67700.0,21200.0,17800.0,28700.0,2008,Wisconsin
11288,11289.0,WI-00013,COLUMBUS,53925.0,COLUMBIA,166460.0,140740.0,25720.0,112100.0,66200.0,25800.0,20100.0,2008,Wisconsin
11288,11289.0,WI-00013,COLUMBUS,53925.0,DODGE,22484.0,22484.0,0.0,0.0,0.0,0.0,0.0,2008,Wisconsin
11288,11289.0,WI-00013,CUDAHY,53110.0,MILWAUKEE,5979.0,5979.0,0.0,0.0,0.0,0.0,0.0,2008,Wisconsin
11288,11289.0,WI-00013,DE FOREST,53532.0,DANE,16026.0,8676.0,7350.0,0.0,0.0,0.0,0.0,2008,Wisconsin
11288,11289.0,WI-00013,DE SOTO,54624.0,VERNON,140831.0,140831.0,0.0,10900.0,10900.0,0.0,0.0,2008,Wisconsin
11288,11289.0,WI-00013,DELAFIELD,53018.0,WAUKESHA,71884.0,71884.0,0.0,0.0,0.0,0.0,0.0,2008,Wisconsin
11288,11289.0,WI-00013,EAGLE,53119.0,WAUKESHA,106821.0,100321.0,6500.0,0.0,0.0,0.0,0.0,2008,Wisconsin
11288,11289.0,WI-00013,EAST TROY,53120.0,WALWORTH,16555.0,3710.0,12845.0,3800.0,3800.0,0.0,0.0,2008,Wisconsin
11288,11289.0,WI-00013,EDGERTON,53534.0,ROCK,156515.0,146915.0,9600.0,204800.0,74300.0,8000.0,122200.0,2008,Wisconsin
11288,11289.0,WI-00013,ELROY,53929.0,JUNEAU,25045.0,25045.0,0.0,0.0,0.0,0.0,0.0,2008,Wisconsin
11288,11289.0,WI-00013,FALL RIVER,53932.0,COLUMBIA,103348.0,103348.0,0.0,148300.0,103400.0,0.0,44900.0,2008,Wisconsin
11288,11289.0,WI-00013,FITCHBURG,53713.0,DANE,1690.0,0.0,1690.0,0.0,0.0,0.0,0.0,2008,Wisconsin
11288,11289.0,WI-00013,FOND DU LAC,54935.0,FOND DU LAC,3596322.0,3088800.0,507522.0,2408700.0,1803100.0,244400.0,361200.0,2008,Wisconsin
11288,11289.0,WI-00013,FOND DU LAC,54937.0,FOND DU LAC,16298.0,14598.0,1700.0,0.0,0.0,0.0,0.0,2008,Wisconsin
11288,11289.0,WI-00013,FORT ATKINSON,53538.0,JEFFERSON,1704212.0,1243640.0,460572.0,409800.0,263000.0,109300.0,37500.0,2008,Wisconsin
11288,11289.0,WI-00013,GENESEE DEPOT,53127.0,WAUKESHA,3863.0,1537.0,2326.0,3900.0,1600.0,2300.0,0.0,2008,Wisconsin
11288,11289.0,WI-00013,GERMANTOWN,53022.0,WASHINGTON,0.0,0.0,0.0,2500.0,0.0,0.0,2500.0,2008,Wisconsin
11288,11289.0,WI-00013,GREEN LAKE,54941.0,GREEN LAKE,48434.0,30512.0,17922.0,30600.0,30600.0,0.0,0.0,2008,Wisconsin
11288,11289.0,WI-00013,GREENDALE,53129.0,MILWAUKEE,14771.0,7266.0,7505.0,0.0,0.0,0.0,0.0,2008,Wisconsin
11288,11289.0,WI-00013,HELENVILLE,53137.0,JEFFERSON,13123.0,13123.0,0.0,0.0,0.0,0.0,0.0,2008,Wisconsin
11288,11289.0,WI-00013,HILLSBORO,54634.0,VERNON,35472.0,22472.0,13000.0,0.0,0.0,0.0,0.0,2008,Wisconsin
11288,11289.0,WI-00013,JANESVILLE,53545.0,ROCK,304463.0,282099.0,22364.0,155600.0,133300.0,22300.0,0.0,2008,Wisconsin
11288,11289.0,WI-00013,JANESVILLE,53546.0,ROCK,413960.0,413960.0,0.0,0.0,0.0,0.0,0.0,2008,Wisconsin
11288,11289.0,WI-00013,JANESVILLE,53548.0,ROCK,377277.0,168342.0,208935.0,233700.0,50900.0,182800.0,0.0,2008,Wisconsin
11288,11289.0,WI-00013,JEFFERSON,53549.0,JEFFERSON,696477.0,404685.0,291792.0,282000.0,24200.0,14900.0,242900.0,2008,Wisconsin
11288,11289.0,WI-00013,JUNEAU,53039.0,DODGE,23326.0,23326.0,0.0,24100.0,23400.0,0.0,700.0,2008,Wisconsin
11288,11289.0,WI-00013,KENOSHA,53144.0,KENOSHA,8994.0,8994.0,0.0,0.0,0.0,0.0,0.0,2008,Wisconsin
11288,11289.0,WI-00013,KEWASKUM,53040.0,WASHINGTON,137930.0,136180.0,1750.0,138000.0,136200.0,1800.0,0.0,2008,Wisconsin
11288,11289.0,WI-00013,LA FARGE,54639.0,VERNON,70061.0,66961.0,3100.0,0.0,0.0,0.0,0.0,2008,Wisconsin
11288,11289.0,WI-00013,LA VALLE,53941.0,SAUK,125775.0,92846.0,32929.0,60000.0,55000.0,5000.0,0.0,2008,Wisconsin
11288,11289.0,WI-00013,LAKE DELTON,53940.0,SAUK,110948.0,109008.0,1940.0,791500.0,36400.0,1900.0,753200.0,2008,Wisconsin
11288,11289.0,WI-00013,LAKE MILLS,53551.0,JEFFERSON,39046.0,38446.0,600.0,0.0,0.0,0.0,0.0,2008,Wisconsin
11288,11289.0,WI-00013,LANCASTER,53813.0,GRANT,500.0,0.0,500.0,0.0,0.0,0.0,0.0,2008,Wisconsin
11288,11289.0,WI-00013,LODI,53555.0,COLUMBIA,35431.0,35431.0,0.0,42500.0,35500.0,0.0,7000.0,2008,Wisconsin
11288,11289.0,WI-00013,LONE ROCK,53556.0,RICHLAND,36119.0,36119.0,0.0,84300.0,27400.0,0.0,56900.0,2008,Wisconsin
11288,11289.0,WI-00013,LOWELL,53557.0,DODGE,5626.0,5626.0,0.0,0.0,0.0,0.0,0.0,2008,Wisconsin
11288,11289.0,WI-00013,MADISON,53703.0,DANE,15616.0,15616.0,0.0,0.0,0.0,0.0,0.0,2008,Wisconsin
11288,11289.0,WI-00013,MADISON,53713.0,DANE,89683.0,68283.0,21400.0,84800.0,61500.0,9700.0,0.0,2008,Wisconsin
11288,11289.0,WI-00013,Madison,53718.0,DANE,0.0,0.0,0.0,111800.0,0.0,0.0,111800.0,2008,Wisconsin
11288,11289.0,WI-00013,MALONE,53049.0,FOND DU LAC,6000.0,0.0,6000.0,1200.0,0.0,1200.0,0.0,2008,Wisconsin
11288,11289.0,WI-00013,MARKESAN,53946.0,GREEN LAKE,87460.0,75660.0,11800.0,61100.0,49300.0,11800.0,0.0,2008,Wisconsin
11288,11289.0,WI-00013,MARQUETTE,53947.0,GREEN LAKE,107878.0,104338.0,3540.0,0.0,0.0,0.0,0.0,2008,Wisconsin
11288,11289.0,WI-00013,MAUSTON,53948.0,JUNEAU,22526.0,19806.0,2720.0,36000.0,19900.0,2700.0,13400.0,2008,Wisconsin
11288,11289.0,WI-00013,MILTON,53563.0,ROCK,162008.0,159908.0,2100.0,217600.0,157900.0,2100.0,57600.0,2008,Wisconsin
11288,11289.0,WI-00013,MILWAUKEE,53204.0,MILWAUKEE,7029.0,7029.0,0.0,7100.0,7100.0,0.0,0.0,2008,Wisconsin
11288,11289.0,WI-00013,MILWAUKEE,53205.0,MILWAUKEE,17313.0,16018.0,1295.0,18100.0,15700.0,0.0,2400.0,2008,Wisconsin
11288,11289.0,WI-00013,MILWAUKEE,53206.0,MILWAUKEE,149070.0,129095.0,19975.0,9900.0,8700.0,0.0,1200.0,2008,Wisconsin
11288,11289.0,WI-00013,MILWAUKEE,53207.0,MILWAUKEE,70498.0,65898.0,4600.0,0.0,0.0,0.0,0.0,2008,Wisconsin
11288,11289.0,WI-00013,MILWAUKEE,53208.0,MILWAUKEE,348033.0,307333.0,40700.0,41000.0,41000.0,0.0,0.0,2008,Wisconsin
11288,11289.0,WI-00013,MILWAUKEE,53209.0,MILWAUKEE,303527.0,258337.0,45190.0,56600.0,42100.0,3700.0,10800.0,2008,Wisconsin
11288,11289.0,WI-00013,MILWAUKEE,53210.0,MILWAUKEE,112755.0,102705.0,10050.0,18900.0,17800.0,1100.0,0.0,2008,Wisconsin
11288,11289.0,WI-00013,MILWAUKEE,53212.0,MILWAUKEE,32198.0,31398.0,800.0,4900.0,4900.0,0.0,0.0,2008,Wisconsin
11288,11289.0,WI-00013,MILWAUKEE,53216.0,MILWAUKEE,355797.0,294537.0,61260.0,189400.0,141100.0,32600.0,15700.0,2008,Wisconsin
11288,11289.0,WI-00013,MILWAUKEE,53217.0,MILWAUKEE,19191.0,19091.0,100.0,14000.0,14000.0,0.0,0.0,2008,Wisconsin
11288,11289.0,WI-00013,MILWAUKEE,53218.0,MILWAUKEE,425961.0,329352.0,96609.0,153300.0,119000.0,4000.0,30300.0,2008,Wisconsin
11288,11289.0,WI-00013,MILWAUKEE,53219.0,MILWAUKEE,14747.0,9247.0,5500.0,0.0,0.0,0.0,0.0,2008,Wisconsin
11288,11289.0,WI-00013,MILWAUKEE,53221.0,MILWAUKEE,536007.0,375113.0,160894.0,544500.0,342400.0,68000.0,134100.0,2008,Wisconsin
11288,11289.0,WI-00013,MILWAUKEE,53222.0,MILWAUKEE,56771.0,56771.0,0.0,0.0,0.0,0.0,0.0,2008,Wisconsin
11288,11289.0,WI-00013,MILWAUKEE,53223.0,MILWAUKEE,1537.0,1537.0,0.0,0.0,0.0,0.0,0.0,2008,Wisconsin
11288,11289.0,WI-00013,MILWAUKEE,53224.0,MILWAUKEE,68296.0,38796.0,29500.0,51700.0,24500.0,27200.0,0.0,2008,Wisconsin
11288,11289.0,WI-00013,MILWAUKEE,53225.0,MILWAUKEE,20678.0,20678.0,0.0,21900.0,20500.0,0.0,1400.0,2008,Wisconsin
11288,11289.0,WI-00013,MILWAUKEE,53227.0,MILWAUKEE,24361.0,20561.0,3800.0,27000.0,20600.0,3800.0,2600.0,2008,Wisconsin
11288,11289.0,WI-00013,MILWAUKEE,53228.0,MILWAUKEE,9226.0,9226.0,0.0,0.0,0.0,0.0,0.0,2008,Wisconsin
