_id,SBA Physical Declaration Number,SBA EIDL Declaration Number,FEMA Disaster Number,SBA Disaster Number,Damaged Property City Name,Damaged Property Zip Code,Damaged Property County/Parish Name,Damaged Property State Code,Total Verified Loss,Verified Loss Real Estate,Verified Loss Content,Total Approved Loan Amount,Approved Amount Real Estate,Approved Amount Content,Approved Amount EIDL
246,14132,14133,4195,MI-00046,ECORSE,48229,WAYNE,MI,194652,188207,6445,120000,112500,5100,0
247,14132,14133,4195,MI-00046,FARMINGTON HILLS,48336,OAKLAND,MI,33176,29176,4000,22300,22300,0,0
248,14132,14133,4195,MI-00046,FERNDALE,48220,OAKLAND,MI,987169,739565,247604,185000,152800,30100,2100
249,14132,14133,4195,MI-00046,FERNDALE,48220,WAYNE,MI,13524,10479,3045,0,0,0,0
250,14132,14133,4195,MI-00046,GARDEN CITY,48135,WAYNE,MI,2464,1764,700,2500,1800,700,0
251,14132,14133,4195,MI-00046,GROSSE POINTE,48224,WAYNE,MI,5394,5394,0,0,0,0,0
252,14132,14133,4195,MI-00046,GROSSE POINTE,48236,WAYNE,MI,64679,54404,10275,0,0,0,0
253,14132,14133,4195,MI-00046,GROSSE POINTE PARK,48215,WAYNE,MI,39585,33541,6044,0,0,0,0
254,14132,14133,4195,MI-00046,HAMTRAMCK,48212,WAYNE,MI,435654,398654,37000,34600,33400,1200,0
255,14132,14133,4195,MI-00046,HARPER WOODS,48225,WAYNE,MI,80248,62363,17885,68400,62500,5900,0
256,14132,14133,4195,MI-00046,HAZEL PARK,48030,OAKLAND,MI,182653,150081,32572,71200,69000,2200,0
257,14132,14133,4195,MI-00046,HIGHLAND PARK,48203,WAYNE,MI,544469,524014,20455,44800,40200,4600,0
258,14132,14133,4195,MI-00046,HUNTINGTON WOODS,48070,OAKLAND,MI,147399,75654,71745,49000,15200,33800,0
259,14132,14133,4195,MI-00046,INKSTER,48141,WAYNE,MI,89749,80624,9125,53800,48100,5700,0
260,14132,14133,4195,MI-00046,LATHRUP VILLAGE,48076,OAKLAND,MI,24231,2934,21297,0,0,0,0
261,14132,14133,4195,MI-00046,LINCOLN PARK,48146,WAYNE,MI,17829,17829,0,0,0,0,0
262,14132,14133,4195,MI-00046,LIVONIA,48150,WAYNE,MI,169097,169097,0,0,0,0,0
263,14132,14133,4195,MI-00046,MADISON HEIGHTS,48071,OAKLAND,MI,302135,174202,127933,57700,44900,12800,0
264,14132,14133,4195,MI-00046,OAK PARK,48237,OAKLAND,MI,743423,647364,96059,453000,405900,46300,800
265,14132,14133,4195,MI-00046,PONTIAC,48341,OAKLAND,MI,9247,9247,0,0,0,0,0
266,14132,14133,4195,MI-00046,PONTIAC,48342,OAKLAND,MI,89365,40660,48705,0,0,0,0
267,14132,14133,4195,MI-00046,REDFORD,48239,WAYNE,MI,896637,887036,9601,17300,17300,0,0
268,14132,14133,4195,MI-00046,REDFORD,48240,WAYNE,MI,8400,0,8400,0,0,0,0
269,14132,14133,4195,MI-00046,RIVER ROUGE,48218,WAYNE,MI,18860,12198,6662,13700,12200,1500,0
270,14132,14133,4195,MI-00046,RIVERVIEW,48193,WAYNE,MI,22230,17562,4668,18800,13400,0,5400
271,14132,14133,4195,MI-00046,ROMULUS,48174,WAYNE,MI,2580,2580,0,0,0,0,0
272,14132,14133,4195,MI-00046,ROSEVILLE,48066,MACOMB,MI,55850,52245,3605,36300,34700,600,1000
273,14132,14133,4195,MI-00046,ROYAL OAK,48067,OAKLAND,MI,465742,417362,48380,281100,262800,16900,1400
274,14132,14133,4195,MI-00046,ROYAL OAK,48073,OAKLAND,MI,91564,50396,41168,88800,33800,22900,32100
275,14132,14133,4195,MI-00046,ROYAL OAK,48073,WAYNE,MI,6964,0,6964,0,0,0,0
276,14132,14133,4195,MI-00046,SAGINAW,48601,SAGINAW,MI,13906,12831,1075,0,0,0,0
277,14132,14133,4195,MI-00046,SAINT CLAIR SHORES,48080,MACOMB,MI,33050,29928,3122,0,0,0,0
278,14132,14133,4195,MI-00046,SAINT CLAIR SHORES,48081,MACOMB,MI,25869,19565,6304,0,0,0,0
279,14132,14133,4195,MI-00046,SAINT CLAIR SHORES,48082,MACOMB,MI,19336,19336,0,19400,19400,0,0
280,14132,14133,4195,MI-00046,SOUTHFIELD,48033,OAKLAND,MI,184340,135240,49100,0,0,0,0
281,14132,14133,4195,MI-00046,SOUTHFIELD,48034,OAKLAND,MI,73446,72246,1200,0,0,0,0
282,14132,14133,4195,MI-00046,SOUTHFIELD,48075,OAKLAND,MI,363362,344072,19290,283900,269700,7200,7000
283,14132,14133,4195,MI-00046,SOUTHFIELD,48076,OAKLAND,MI,56766,42844,13922,30300,23400,6900,0
284,14132,14133,4195,MI-00046,SOUTHGATE,48195,WAYNE,MI,292351,214584,77767,57200,56500,700,0
285,14132,14133,4195,MI-00046,STERLING HEIGHTS,48310,MACOMB,MI,39824,18659,21165,0,0,0,0
286,14132,14133,4195,MI-00046,STERLING HEIGHTS,48312,MACOMB,MI,282989,242872,40117,52000,50400,1600,0
287,14132,14133,4195,MI-00046,TAYLOR,48180,WAYNE,MI,40040,40040,0,33800,33800,0,0
288,14132,14133,4195,MI-00046,TROY,48083,OAKLAND,MI,11690,0,11690,11700,0,11700,0
289,14132,14133,4195,MI-00046,TROY,48085,OAKLAND,MI,1310,0,1310,0,0,0,0
290,14132,14133,4195,MI-00046,WARREN,48088,MACOMB,MI,163556,161106,2450,137200,130500,1800,4900
291,14132,14133,4195,MI-00046,WARREN,48089,MACOMB,MI,313050,246322,66728,109700,72000,37700,0
292,14132,14133,4195,MI-00046,WARREN,48091,MACOMB,MI,834995,654063,180932,248100,87100,111300,49700
293,14132,14133,4195,MI-00046,WARREN,48092,MACOMB,MI,233042,92297,140745,52100,52100,0,0
294,14132,14133,4195,MI-00046,WARREN,48093,MACOMB,MI,210321,88449,121872,65700,56600,9100,0
295,14132,14133,4195,MI-00046,WARREN,48309,MACOMB,MI,17784,17784,0,0,0,0,0
296,14132,14133,4195,MI-00046,WARREN,48089,WAYNE,MI,11839,10639,1200,0,0,0,0
297,14132,14133,4195,MI-00046,WASHINGTN TWP,48094,MACOMB,MI,31419,31419,0,0,0,0,0
298,14132,14133,4195,MI-00046,WESTLAND,48186,WAYNE,MI,41026,41026,0,44400,41100,0,3300
299,14132,14133,4195,MI-00046,WYANDOTTE,48192,WAYNE,MI,119394,51512,67882,106900,44800,62100,0
300,14136,14137,,WA-00047,TWISP,98856,OKANOGAN,WA,198204,154864,43340,71600,0,43400,28200
301,14136,14137,,WA-00047,WINTHROP,98862,OKANOGAN,WA,0,0,0,1600,0,0,1600
302,Business Data Only,,,"","",,"","",,,,,,,
303,United States Small Business Administration (SBA)         RPT-13304      Last modified: 10/20/2014,,,"","",,"","",,,,,,,
