_id,SBA Physical Declaration Number,SBA EIDL Declaration,FEMA Disaster,SBA Disaster,Damaged Property City,Damaged Property Zip,Damaged Property State,Total Verified,Verified Loss Real Estate,Verified Loss Content,Total Approved,Approved Amount Real,Approved Amount Content,Approved Amount EIDL
1,14495,14496,4241,SC-00031,ADAMS RUN,29426.0,SC,688,688,0,50700,700,0,50000
2,14495,14496,4241,SC-00031,ALCOLU,29001,SC,22384,22384,0,35400,9500,0,25900
3,14495,14496,4241,SC-00031,ALVIN,29479,SC,73577,73577,0,0,0,0,0
4,14495,14496,4241,SC-00031,ANDREWS,29510,SC,833220,771616,61604,294800,258200,29400,7200
5,14495,14496,4241,SC-00031,ANDREWS,29510,SC,180995,151015,29980,87100,0,0,87100
6,14495,14496,4241,SC-00031,AWENDAW,29429,SC,30802,13253,17549,3600,3600,0,0
7,14495,14496,4241,SC-00031,AYNOR,29511,SC,719,0,719,0,0,0,0
8,14495,14496,4241,SC-00031,BAMBERG,29003,SC,78492,78142,350,78600,78300,300,0
9,14495,14496,4241,SC-00031,BISHOPVILLE,29010,SC,4243356,4235401,7955,3351800,3324700,2100,25000
10,14495,14496,4241,SC-00031,Bishopville,29010,SC,821020,821020,0,686400,686400,0,0
11,14495,14496,4241,SC-00031,BLYTHEWOOD,29016,SC,185414,151079,34335,0,0,0,0
12,14495,14496,4241,SC-00031,BONNEAU,29431,SC,159017,157127,1890,154000,154000,0,0
13,14495,14496,4241,SC-00031,BOWMAN,29018,SC,29107,29107,0,0,0,0,0
14,14495,14496,4241,SC-00031,BRANCHVILLE,29432,SC,16591,16591,0,0,0,0,0
15,14495,14496,4241,SC-00031,CADES,29518,SC,250764,191542,59222,129500,107600,21900,0
16,14495,14496,4241,SC-00031,Cades,29518,SC,52487,35635,16852,52500,35700,16800,0
17,14495,14496,4241,SC-00031,CAMDEN,29020,SC,684586,677531,7055,645300,643400,0,1900
18,14495,14496,4241,SC-00031,Camden,29020,SC,284824,284824,0,284900,284900,0,0
19,14495,14496,4241,SC-00031,CAMERON,29030,SC,46543,46543,0,46600,46600,0,0
20,14495,14496,4241,SC-00031,CAMERON,29030,SC,18000,18000,0,0,0,0,0
21,14495,14496,4241,SC-00031,CAYCE,29033,SC,276129,274379,1750,180000,166600,0,13400
22,14495,14496,4241,SC-00031,CHAPIN,29036,SC,47126,47126,0,0,0,0,0
23,14495,14496,4241,SC-00031,Charleston,29456,SC,47801,47801,0,0,0,0,0
24,14495,14496,4241,SC-00031,CHARLESTON,29401,SC,267571,228470,39101,186100,161200,0,24900
25,14495,14496,4241,SC-00031,CHARLESTON,29402,SC,231508,223108,8400,114900,99600,8400,6900
26,14495,14496,4241,SC-00031,CHARLESTON,29403,SC,583816,529474,54342,202700,201200,1500,0
27,14495,14496,4241,SC-00031,CHARLESTON,29405,SC,119451,119451,0,9600,9600,0,0
28,14495,14496,4241,SC-00031,CHARLESTON,29406,SC,411458,384648,26810,0,0,0,0
29,14495,14496,4241,SC-00031,CHARLESTON,29407,SC,937858,915108,22750,139600,48100,8000,83500
30,14495,14496,4241,SC-00031,CHARLESTON,29412,SC,77873,44704,33169,4400,4400,0,0
31,14495,14496,4241,SC-00031,CHARLESTON,29414,SC,159915,129019,30896,80600,13800,30800,36000
32,14495,14496,4241,SC-00031,CHARLESTON,29417,SC,151025,89051,61974,110700,59800,50900,0
33,14495,14496,4241,SC-00031,CHARLESTON,29492,SC,0,0,0,50000,0,0,50000
34,14495,14496,4241,SC-00031,Charleston,29401,SC,322366,322366,0,322400,322400,0,0
35,14495,14496,4241,SC-00031,Charleston,29403,SC,48925,48925,0,0,0,0,0
36,14495,14496,4241,SC-00031,Charleston,29405,SC,632941,632941,0,0,0,0,0
37,14495,14496,4241,SC-00031,Charleston,29407,SC,895565,895565,0,0,0,0,0
38,14495,14496,4241,SC-00031,Charleston,29414,SC,179113,179113,0,0,0,0,0
39,14495,14496,4241,SC-00031,Charleston,29415,SC,47801,47801,0,0,0,0,0
40,14495,14496,4241,SC-00031,CHARLESTON,29414,SC,23264,23264,0,23300,23300,0,0
41,14495,14496,4241,SC-00031,CHARLESTON,29420,SC,201897,201897,0,119300,119300,0,0
42,14495,14496,4241,SC-00031,COLA,29210,SC,21887,19187,2700,0,0,0,0
43,14495,14496,4241,SC-00031,COLUMBIA,29210,SC,192115,183035,9080,25000,25000,0,0
44,14495,14496,4241,SC-00031,COLUMBIA,29212,SC,213320,200320,13000,88300,71000,0,17300
45,14495,14496,4241,SC-00031,COLUMBIA,29045,SC,134628,92078,42550,134700,92100,42600,0
46,14495,14496,4241,SC-00031,COLUMBIA,29201,SC,2388008,2159499,228509,1189000,323300,170100,695600
47,14495,14496,4241,SC-00031,COLUMBIA,29203,SC,11629320,11203889,425431,5713600,4965500,248400,499700
48,14495,14496,4241,SC-00031,COLUMBIA,29204,SC,1717047,1333513,383534,625800,403700,43400,177700
49,14495,14496,4241,SC-00031,COLUMBIA,29205,SC,6450070,6046908,403162,2712400,2259700,307600,141100
50,14495,14496,4241,SC-00031,COLUMBIA,29206,SC,8576034,5332991,3243043,6245000,2907500,2500200,837300
51,14495,14496,4241,SC-00031,COLUMBIA,29207,SC,0,0,0,25000,0,0,25000
52,14495,14496,4241,SC-00031,COLUMBIA,29209,SC,2671967,2507896,164071,631600,581100,28600,21900
53,14495,14496,4241,SC-00031,COLUMBIA,29210,SC,1595728,1501903,93825,273500,237400,34900,1200
54,14495,14496,4241,SC-00031,COLUMBIA,29212,SC,54029,54029,0,54600,51900,0,2700
55,14495,14496,4241,SC-00031,COLUMBIA,29223,SC,4246862,3189370,1057492,2660700,1561500,787100,312100
56,14495,14496,4241,SC-00031,COLUMBIA,29229,SC,165367,164532,835,143500,118500,0,25000
57,14495,14496,4241,SC-00031,CoLUMBIA,29201,SC,14837,14837,0,0,0,0,0
58,14495,14496,4241,SC-00031,Columbia,29201,SC,282966,273006,9960,0,0,0,0
59,14495,14496,4241,SC-00031,Columbia,29203,SC,357043,345843,11200,362800,337900,9800,15100
60,14495,14496,4241,SC-00031,Columbia,29204,SC,37827,37827,0,37900,37900,0,0
61,14495,14496,4241,SC-00031,Columbia,29205,SC,13345240,13345240,0,4075200,4075200,0,0
62,14495,14496,4241,SC-00031,Columbia,29209,SC,65276,60666,4610,0,0,0,0
63,14495,14496,4241,SC-00031,Columbia,29210,SC,159452,125612,33840,0,0,0,0
64,14495,14496,4241,SC-00031,Columbia,29223,SC,758829,758829,0,496100,496100,0,0
65,14495,14496,4241,SC-00031,COLUMBIA,29209,SC,37522,37522,0,2500,2500,0,0
66,14495,14496,4241,SC-00031,CONWAY,29526,SC,2120062,1825551,294511,1074500,738000,158300,178200
67,14495,14496,4241,SC-00031,CONWAY,29527,SC,883315,751835,131480,556200,100000,126200,330000
68,14495,14496,4241,SC-00031,CORDOVA,29039,SC,41881,41881,0,14800,14800,0,0
69,14495,14496,4241,SC-00031,COTTAGEVILLE,29435,SC,19165,19165,0,0,0,0,0
70,14495,14496,4241,SC-00031,COWARD,29530,SC,39128,39128,0,0,0,0,0
71,14495,14496,4241,SC-00031,CROSS,29436,SC,5343,4543,800,0,0,0,0
72,14495,14496,4241,SC-00031,CROSS,29436,SC,3510,0,3510,0,0,0,0
73,14495,14496,4241,SC-00031,DALZELL,29040,SC,277453,266676,10777,191600,191600,0,0
74,14495,14496,4241,SC-00031,DARLINGTON,29532,SC,861942,853886,8056,429000,424700,2800,1500
75,14495,14496,4241,SC-00031,DARLINGTON,29540,SC,86888,86888,0,15600,15600,0,0
76,14495,14496,4241,SC-00031,Darlington,29532,SC,23332,23332,0,19500,19500,0,0
77,14495,14496,4241,SC-00031,DORCHESTER,29437,SC,0,0,0,114400,0,0,114400
78,14495,14496,4241,SC-00031,EASTOVER,29044,SC,594936,525075,69861,555300,374400,27600,153300
79,14495,14496,4241,SC-00031,Eastover,29044,SC,489186,475386,13800,0,0,0,0
80,14495,14496,4241,SC-00031,EDISTO ISLAND,29438,SC,0,0,0,25000,0,0,25000
81,14495,14496,4241,SC-00031,EDISTO ISLAND,29438,SC,9193,8493,700,9200,8500,700,0
82,14495,14496,4241,SC-00031,EFFINGHAM,29541,SC,987192,982717,4475,139200,139200,0,0
83,14495,14496,4241,SC-00031,ELGIN,29045,SC,52384,50484,1900,76200,50600,1900,23700
84,14495,14496,4241,SC-00031,ELGIN,29045,SC,584632,528870,55762,554900,503600,36600,14700
85,14495,14496,4241,SC-00031,ELLOREE,29047,SC,27579,19029,8550,25000,17000,8000,0
86,14495,14496,4241,SC-00031,EUTAWVILLE,29048,SC,103115,90079,13036,25600,19600,1200,4800
87,14495,14496,4241,SC-00031,FLORENCE,29501,SC,74256,73932,324,8200,8200,0,0
88,14495,14496,4241,SC-00031,FLORENCE,29501,SC,660153,636793,23360,319900,295600,7200,17100
89,14495,14496,4241,SC-00031,FLORENCE,29505,SC,745414,501791,243623,322900,147500,175300,100
90,14495,14496,4241,SC-00031,FLORENCE,29506,SC,562591,541454,21137,227100,220200,2900,4000
91,14495,14496,4241,SC-00031,Florence,29505,SC,279318,279318,0,0,0,0,0
92,14495,14496,4241,SC-00031,FOLLY BEACH,29439,SC,390148,385223,4925,30400,16200,3800,10400
93,14495,14496,4241,SC-00031,GABLE,29051,SC,875907,654523,221384,0,0,0,0
94,14495,14496,4241,SC-00031,GADSDEN,29052,SC,380647,369507,11140,336900,328000,7600,1300
95,14495,14496,4241,SC-00031,Gadsden,29052,SC,66138,66138,0,50700,50700,0,0
96,14495,14496,4241,SC-00031,GADSEN,29052,SC,244593,237693,6900,0,0,0,0
97,14495,14496,4241,SC-00031,GALIVANTS FERRY,29544,SC,113096,49956,63140,278100,50000,63100,165000
98,14495,14496,4241,SC-00031,GEORGETOWN,29440,SC,1838272,1383193,455079,438500,270600,80700,87200
99,14495,14496,4241,SC-00031,GEORGETOWN,29442,SC,117987,85867,32120,0,0,0,0
100,14495,14496,4241,SC-00031,Georgetown,29440,SC,318572,272612,45960,0,0,0,0
101,14495,14496,4241,SC-00031,GEORGETOWN,29440,SC,30430,2065,28365,0,0,0,0
102,14495,14496,4241,SC-00031,GILBERT,29054,SC,41543,34143,7400,40000,24200,7400,0
103,14495,14496,4241,SC-00031,GOOSE CREEK,29445,SC,1301002,1276452,24550,627200,608600,13000,5600
104,14495,14496,4241,SC-00031,GOOSE CREEK,29445,SC,8208,8208,0,0,0,0,0
105,14495,14496,4241,SC-00031,GREELEYVILLE,29056,SC,564426,497268,67158,430200,415500,4800,9900
106,14495,14496,4241,SC-00031,Greeleyville,29056,SC,95391,33823,61568,0,0,0,0
107,14495,14496,4241,SC-00031,GREEN SEA,29545,SC,45558,45558,0,0,0,0,0
108,14495,14496,4241,SC-00031,GREENVILLE,29607,SC,9206,9206,0,0,0,0,0
109,14495,14496,4241,SC-00031,GREENVILLE,29609,SC,42414,42414,0,0,0,0,0
110,14495,14496,4241,SC-00031,GREENVILLE,29611,SC,54187,44247,9940,0,0,0,0
111,14495,14496,4241,SC-00031,GREENWOOD,29646,SC,41669,41669,0,0,0,0,0
112,14495,14496,4241,SC-00031,GREENWOOD,29649,SC,59736,58336,1400,58400,58400,0,0
113,14495,14496,4241,SC-00031,GREER,29650,SC,0,0,0,7600,0,0,7600
114,14495,14496,4241,SC-00031,HARLEYVILLE,29448,SC,46541,27041,19500,0,0,0,0
115,14495,14496,4241,SC-00031,HARTSVILLE,29550,SC,28518,20658,7860,53500,0,2500,51000
116,14495,14496,4241,SC-00031,HEMINGWAY,29554,SC,114972,87016,27956,0,0,0,0
117,14495,14496,4241,SC-00031,HOLLY HILL,29059,SC,563253,520563,42690,189900,169600,16000,4300
118,14495,14496,4241,SC-00031,HOLLYWOOD,29449,SC,141462,122468,18994,100700,95200,5500,0
119,14495,14496,4241,SC-00031,HOPKINS,29061,SC,918407,824477,93930,469500,258000,60600,150900
120,14495,14496,4241,SC-00031,HUGER,29450,SC,48892,38542,10350,13700,0,10400,3300
121,14495,14496,4241,SC-00031,IRMO,29063,SC,0,0,0,85100,0,0,85100
122,14495,14496,4241,SC-00031,IRMO,29063,SC,24633,24633,0,152800,5700,0,147100
123,14495,14496,4241,SC-00031,ISLE OF PALMS,29451,SC,1916981,1568051,348930,577600,523200,54400,0
124,14495,14496,4241,SC-00031,JACKSONBORO,29452,SC,84750,82250,2500,0,0,0,0
125,14495,14496,4241,SC-00031,JOHNS ISLAND,29455,SC,535816,531331,4485,96100,85800,0,10300
126,14495,14496,4241,SC-00031,JOHNS ISLAND,29455,SC,6241,4891,1350,0,0,0,0
127,14495,14496,4241,SC-00031,JOHNSONVILLE,29555,SC,62648,48698,13950,0,0,0,0
128,14495,14496,4241,SC-00031,KINGSTREE,29556,SC,93093,93093,0,0,0,0,0
129,14495,14496,4241,SC-00031,KINGSTREE,29556,SC,3477423,2464761,1012662,1351900,904200,351200,96500
130,14495,14496,4241,SC-00031,KINGSTREE,29583,SC,42587,42587,0,0,0,0,0
131,14495,14496,4241,SC-00031,Kingstree,29556,SC,3756545,3017045,739500,0,0,0,0
132,14495,14496,4241,SC-00031,LADSON,29456,SC,27544,24449,3095,30000,24000,3100,2900
133,14495,14496,4241,SC-00031,Ladson,29456,SC,179113,179113,0,0,0,0,0
134,14495,14496,4241,SC-00031,LADSON,29456,SC,605691,605691,0,357900,357900,0,0
135,14495,14496,4241,SC-00031,Ladson,29456,SC,127550,125850,1700,127600,126000,1600,0
136,14495,14496,4241,SC-00031,LADSON,29456,SC,159156,155876,3280,175800,154900,3200,17700
137,14495,14496,4241,SC-00031,LAKE CITY,29560,SC,920204,539524,380680,434900,280700,154200,0
138,14495,14496,4241,SC-00031,Lake City,29560,SC,57381,47881,9500,46000,36500,9500,0
139,14495,14496,4241,SC-00031,LAKE CITY,29560,SC,359095,350110,8985,41700,37600,4100,0
140,14495,14496,4241,SC-00031,LAMAR,29069,SC,533131,528531,4600,189300,189300,0,0
141,14495,14496,4241,SC-00031,LAMAR,29069,SC,205255,205255,0,171600,171600,0,0
142,14495,14496,4241,SC-00031,LANE,29564,SC,106296,93321,12975,58200,48800,8500,900
143,14495,14496,4241,SC-00031,Lane,29564,SC,24006,19706,4300,16800,12500,4300,0
144,14495,14496,4241,SC-00031,LEESVILLE,29070,SC,58000,0,58000,0,0,0,0
145,14495,14496,4241,SC-00031,LEXINGTON,29072,SC,524973,200185,324788,284000,178300,25000,80700
146,14495,14496,4241,SC-00031,LEXINGTON,29073,SC,20672,20672,0,19500,19500,0,0
147,14495,14496,4241,SC-00031,Lexington,29072,SC,34988,34988,0,35000,35000,0,0
148,14495,14496,4241,SC-00031,Lexington,29073,SC,20672,20672,0,19500,19500,0,0
149,14495,14496,4241,SC-00031,LEXINGTON,29072,SC,1263,0,1263,0,0,0,0
150,14495,14496,4241,SC-00031,LITTLE RIVER,29566,SC,901740,870720,31020,771000,711100,2800,57100
151,14495,14496,4241,SC-00031,Little River,29566,SC,821016,821016,0,0,0,0,0
152,14495,14496,4241,SC-00031,LONGS,29568,SC,192776,167595,25181,13100,11400,1700,0
153,14495,14496,4241,SC-00031,Longs,29568,SC,275835,270135,5700,0,0,0,0
154,14495,14496,4241,SC-00031,LORIS,29569,SC,91224,91224,0,0,0,0,0
155,14495,14496,4241,SC-00031,LUGOFF,29078,SC,74087,73050,1037,16800,12400,0,4400
156,14495,14496,4241,SC-00031,LYNCHBURG,29080,SC,926931,700897,226034,17000,17000,0,0
157,14495,14496,4241,SC-00031,MANNING,29102,SC,2635831,2228937,406894,613800,465400,120700,27700
158,14495,14496,4241,SC-00031,Manning,29102,SC,4885924,4665090,220834,0,0,0,0
159,14495,14496,4241,SC-00031,MARION,29571,SC,591293,581118,10175,303300,303300,0,0
160,14495,14496,4241,SC-00031,Marion,29571,SC,58546,58546,0,0,0,0,0
161,14495,14496,4241,SC-00031,MAYESVILLE,29104,SC,13117,13117,0,0,0,0,0
162,14495,14496,4241,SC-00031,MAYESVILLE,29104,SC,1712272,1489988,222284,25000,25000,0,0
163,14495,14496,4241,SC-00031,Mayesville,29104,SC,868387,647553,220834,0,0,0,0
164,14495,14496,4241,SC-00031,MC CLELLANVILLE,29458,SC,90090,77320,12770,90100,77400,12700,0
165,14495,14496,4241,SC-00031,MONCKS CORNER,29461,SC,636918,579283,57635,377800,354700,11800,11300
166,14495,14496,4241,SC-00031,Moncks Corner,29461,SC,420759,420759,0,338300,338300,0,0
167,14495,14496,4241,SC-00031,MOUNT PLEASANT,29464,SC,28030,17930,10100,18100,5000,0,10800
168,14495,14496,4241,SC-00031,MOUNT PLEASANT,29466,SC,14721,12921,1800,0,0,0,0
169,14495,14496,4241,SC-00031,MT PLEASANT,29464,SC,116711,83561,33150,0,0,0,0
170,14495,14496,4241,SC-00031,MULLINS,29574,SC,54136,53486,650,12100,12100,0,0
171,14495,14496,4241,SC-00031,MURRELLS INLET,29576,SC,35251,19875,15376,0,0,0,0
172,14495,14496,4241,SC-00031,MURRELLS INLET,29576,SC,41823,30573,11250,12600,6400,6200,0
173,14495,14496,4241,SC-00031,MYRTLE BEACH,29572,SC,454458,452458,2000,452500,452500,0,0
174,14495,14496,4241,SC-00031,MYRTLE BEACH,29575,SC,12770,9163,3607,0,0,0,0
175,14495,14496,4241,SC-00031,MYRTLE BEACH,29577,SC,152871,102251,50620,78900,53900,0,25000
176,14495,14496,4241,SC-00031,MYRTLE BEACH,29579,SC,921253,889619,31634,45700,34400,11300,0
177,14495,14496,4241,SC-00031,MYRTLE BEACH,29588,SC,53218,37658,15560,9000,9000,0,0
178,14495,14496,4241,SC-00031,N CHARLESTON,29405,SC,77812,72712,5100,8500,8500,0,0
179,14495,14496,4241,SC-00031,N CHARLESTON,29406,SC,289538,275715,13823,13300,13300,0,0
180,14495,14496,4241,SC-00031,N CHARLESTON,29418,SC,63775,62925,850,238800,63000,800,175000
181,14495,14496,4241,SC-00031,NEESES,29107,SC,92159,87103,5056,0,0,0,0
182,14495,14496,4241,SC-00031,NESMITH,29580,SC,10427,10427,0,0,0,0,0
183,14495,14496,4241,SC-00031,NEW ZION,29111,SC,91574,89174,2400,29600,29600,0,0
184,14495,14496,4241,SC-00031,NEW ZION,29111,SC,8148,6698,1450,8800,6700,1500,600
185,14495,14496,4241,SC-00031,NEWBERRY,29108,SC,237599,220599,17000,6800,6800,0,0
186,14495,14496,4241,SC-00031,NINETY SIX,29666,SC,13919,13919,0,0,0,0,0
187,14495,14496,4241,SC-00031,NORTH,29112,SC,78771,70320,8451,0,0,0,0
188,14495,14496,4241,SC-00031,NORTH AUGUSTA,29841,SC,0,0,0,50000,0,0,50000
189,14495,14496,4241,SC-00031,NORTH CHARLESTON,29405,SC,2473831,2403558,70273,1047900,1004500,23400,20000
190,14495,14496,4241,SC-00031,NORTH CHARLESTON,29406,SC,1221880,1184716,37164,1094900,884200,8700,202000
191,14495,14496,4241,SC-00031,NORTH CHARLESTON,29418,SC,290974,248596,42378,143600,110400,25000,8200
192,14495,14496,4241,SC-00031,NORTH CHARLESTON,29420,SC,236910,230585,6325,153500,152100,1400,0
193,14495,14496,4241,SC-00031,North Charleston,29405,SC,518737,517612,1125,0,0,0,0
194,14495,14496,4241,SC-00031,North Charleston,29418,SC,120319,112811,7508,21300,21300,0,0
195,14495,14496,4241,SC-00031,NORTH CHARLESTON,29420,SC,25934,25934,0,18700,18700,0,0
196,14495,14496,4241,SC-00031,North Charleston,29420,SC,82028,82028,0,21300,21300,0,0
197,14495,14496,4241,SC-00031,NORTH MYRTLE BEACH,29582,SC,848278,442144,406134,200300,93200,55900,51200
198,14495,14496,4241,SC-00031,NORTH MYRTLE BEACH,29597,SC,0,0,0,25000,0,0,25000
199,14495,14496,4241,SC-00031,OLANTA,29114,SC,236331,232101,4230,182200,182200,0,0
200,14495,14496,4241,SC-00031,ORANGEBURG,29118,SC,298575,297275,1300,1300,0,1300,0
201,14495,14496,4241,SC-00031,ORANGEBURG,29107,SC,67766,67766,0,0,0,0,0
202,14495,14496,4241,SC-00031,ORANGEBURG,29115,SC,4668212,4124881,543331,3215600,2686800,456300,72500
203,14495,14496,4241,SC-00031,ORANGEBURG,29116,SC,39480,39480,0,64600,39600,0,25000
204,14495,14496,4241,SC-00031,ORANGEBURG,29118,SC,44771,44771,0,25000,25000,0,0
205,14495,14496,4241,SC-00031,Orangeburg,29115,SC,932603,930748,1855,175800,175800,0,0
206,14495,14496,4241,SC-00031,OSWEGO,29150,SC,16715,16715,0,16800,16800,0,0
207,14495,14496,4241,SC-00031,PAMPLICO,29583,SC,340083,299683,40400,0,0,0,0
208,14495,14496,4241,SC-00031,PAWLEYS ISLAND,29585,SC,212543,188267,24276,145800,0,2000,143800
209,14495,14496,4241,SC-00031,PAXVILLE,29102,SC,61258,61258,0,10200,10200,0,0
210,14495,14496,4241,SC-00031,PELION,29123,SC,96948,96948,0,103500,97000,0,6500
211,14495,14496,4241,SC-00031,PINEVILLE,29468,SC,9798,7798,2000,0,0,0,0
212,14495,14496,4241,SC-00031,PINEWOOD,29125,SC,137841,137841,0,130400,130400,0,0
213,14495,14496,4241,SC-00031,PINEWOOD,29125,SC,86088,78191,7897,19700,18500,900,300
214,14495,14496,4241,SC-00031,POMARIA,29126,SC,1142,1142,0,0,0,0,0
215,14495,14496,4241,SC-00031,PROSPERITY,29127,SC,5096,5096,0,5100,5100,0,0
216,14495,14496,4241,SC-00031,QUINBY,29506,SC,81675,81675,0,74400,74400,0,0
217,14495,14496,4241,SC-00031,RAVENEL,29470,SC,56533,47303,9230,56000,39600,4600,11800
218,14495,14496,4241,SC-00031,Reevesville,29471,SC,29670,29670,0,25000,25000,0,0
219,14495,14496,4241,SC-00031,REMBERT,29128,SC,45750,40950,4800,64000,41000,0,23000
220,14495,14496,4241,SC-00031,REMBERT,29128,SC,393214,334914,58300,357500,304000,53500,0
221,14495,14496,4241,SC-00031,RIDGEVILLE,29472,SC,11660,11660,0,0,0,0,0
222,14495,14496,4241,SC-00031,RIDGEVILLE,29472,SC,271156,193624,77532,254600,152900,76700,25000
223,14495,14496,4241,SC-00031,SAINT MATTHEWS,29135,SC,44046,43346,700,0,0,0,0
224,14495,14496,4241,SC-00031,SAINT STEPHEN,29479,SC,119169,119169,0,77000,77000,0,0
225,14495,14496,4241,SC-00031,SALLEY,29137,SC,12090,12090,0,12100,12100,0,0
226,14495,14496,4241,SC-00031,SALTERS,29590,SC,166723,165723,1000,0,0,0,0
227,14495,14496,4241,SC-00031,SANTEE,29142,SC,55578,48108,7470,0,0,0,0
228,14495,14496,4241,SC-00031,SCRANTON,29591,SC,438911,438911,0,406900,406900,0,0
229,14495,14496,4241,SC-00031,SIMPSONVILLE,29680,SC,28142,28142,0,38600,28200,0,10400
230,14495,14496,4241,SC-00031,SMOAKS,29481,SC,39926,39926,0,0,0,0,0
231,14495,14496,4241,SC-00031,SPARTANBURG,29303,SC,42376,42376,0,40000,40000,0,0
232,14495,14496,4241,SC-00031,St. George,29477,SC,29670,29670,0,25000,25000,0,0
233,14495,14496,4241,SC-00031,SULLIVANS ISLAND,29482,SC,59663,59663,0,59700,59700,0,0
234,14495,14496,4241,SC-00031,SUMMERTON,29148,SC,296485,242626,53859,119100,58700,50600,9800
235,14495,14496,4241,SC-00031,Summerton,29148,SC,52207,1693,50514,62100,1700,50600,9800
236,14495,14496,4241,SC-00031,SUMMERVILLE,29483,SC,98585,67071,31514,235800,40300,31500,164000
237,14495,14496,4241,SC-00031,SUMMERVILLE,29486,SC,669466,668616,850,421700,420900,800,0
238,14495,14496,4241,SC-00031,SUMMERVILLE,29485,SC,8425,0,8425,4500,0,4100,400
239,14495,14496,4241,SC-00031,SUMMERVILLE,29483,SC,2161906,2035799,126107,818700,766400,3800,48500
240,14495,14496,4241,SC-00031,SUMMERVILLE,29485,SC,2924937,2844097,80840,1918400,1746500,80700,91200
241,14495,14496,4241,SC-00031,Summerville,29483,SC,130653,125153,5500,0,0,0,0
242,14495,14496,4241,SC-00031,SUMTER,29153,SC,161796,160066,1730,6900,6900,0,0
243,14495,14496,4241,SC-00031,SUMTER,29150,SC,4345791,3931041,414750,1789500,1216000,80000,492100
244,14495,14496,4241,SC-00031,SUMTER,29151,SC,618676,618676,0,412200,390400,0,21800
245,14495,14496,4241,SC-00031,SUMTER,29153,SC,327987,268114,59873,73600,56600,15200,1800
246,14495,14496,4241,SC-00031,SUMTER,29154,SC,917958,818650,99308,278400,234500,17900,26000
247,14495,14496,4241,SC-00031,Sumter,29150,SC,663478,660678,2800,136000,133200,2800,0
248,14495,14496,4241,SC-00031,Sumter,29153,SC,38564,37464,1100,0,0,0,0
249,14495,14496,4241,SC-00031,SURFSIDE BCH,29575,SC,43381,36208,7173,18000,18000,0,0
250,14495,14496,4241,SC-00031,SURFSIDE BEACH,29575,SC,0,0,0,25000,0,0,25000
251,14495,14496,4241,SC-00031,SWANSEA,29160,SC,15470,15470,0,0,0,0,0
252,14495,14496,4241,SC-00031,SWANSEA,29160,SC,278731,276001,2730,361600,276100,0,85500
253,14495,14496,4241,SC-00031,TIMMONSBILLE,29161,SC,71414,71414,0,0,0,0,0
254,14495,14496,4241,SC-00031,TIMMONSVILLE,29161,SC,100427,99212,1215,24800,24800,0,0
255,14495,14496,4241,SC-00031,TIMMONSVILLE,29161,SC,898486,853979,44507,446400,446400,0,0
256,14495,14496,4241,SC-00031,TURBEVILLE,29162,SC,7371,7371,0,7400,7400,0,0
257,14495,14496,4241,SC-00031,TURBEVILLE,29162,SC,29484,29484,0,0,0,0,0
258,14495,14496,4241,SC-00031,VANCE,29163,SC,77652,77652,0,16600,16600,0,0
259,14495,14496,4241,SC-00031,WALTERBORO,29488,SC,153659,111494,42165,165600,23300,25400,116900
260,14495,14496,4241,SC-00031,WEDGEFIELD,29168,SC,272904,272904,0,0,0,0,0
261,14495,14496,4241,SC-00031,WEST COLUMBIA,29169,SC,18632,17902,730,168000,18000,0,150000
262,14495,14496,4241,SC-00031,WEST COLUMBIA,29170,SC,693512,634338,59174,485500,453600,1900,30000
263,14495,14496,4241,SC-00031,WEST COLUMBIA,29172,SC,46337,27837,18500,25000,25000,0,0
264,14495,14496,4241,SC-00031,WINNSBORO,29180,SC,24493,16493,8000,0,0,0,0
265,14513,14514,TX-00455,EAGLE PASS,78852,MAVERICK,191365.0,132505,58860,0,0,0,0,
266,14522,14523,WA-00059,CHELAN,98816,CHELAN,297077.0,171127,125950,357700,0,0,357700,
267,14522,14523,WA-00059,OMAK,98841,OKANOGAN,451521.0,446611,4910,20300,0,0,20300,
268,14522,14523,WA-00059,Omak,98841,OKANOGAN,451521.0,446611,4910,0,0,0,0,
269,14522,14523,WA-00059,WINTHROP,98862,OKANOGAN,0.0,0,0,4300,0,0,4300,
270,14530,14531,VA-00058,FLOYD,24091,FLOYD,62899.0,62899,0,0,0,0,0,
271,14532,14533,TX-00457,BASTROP,78602,BASTROP,0.0,0,0,20200,0,0,20200,
272,14541,14542,CA-00241,LEONA VALLEY,93551,LOS ANGELES,26982.0,26982,0,33200,27000,0,6200,
273,14541,14542,CA-00241,NORTHRIDGE,91325,LOS ANGELES,0.0,0,0,39600,0,0,39600,
274,14541,14542,CA-00241,PALMDALE,93551,LOS ANGELES,146801.0,144601,2200,146900,144700,2200,0,
275,14544,14545,SC-00034,ANDREWS,29510,GEORGETOWN,189297.0,182547,6750,0,0,0,0,
276,14544,14545,SC-00034,Andrews,29510,GEORGETOWN,126198.0,121698,4500,0,0,0,0,
277,14544,14545,SC-00034,MARION,29571,MARION,9702.0,9162,540,0,0,0,0,
278,14544,14545,SC-00034,MULLINS,29574,MARION,2330.0,1930,400,0,0,0,0,
279,14544,14545,SC-00034,MURRELLS INLET,29576,GEORGETOWN,105963.0,55691,50272,106000,55800,50200,0,
